record_id,batch,template_flag,pubmedbert__text_section_tagged__n_tokens,pubmedbert__text_section_tagged__n_unk,pubmedbert__text_section_tagged__unk_rate,pubmedbert__text_section_tagged__n_segments_at_128,pubmedbert__text_concatenated__n_tokens,pubmedbert__text_concatenated__n_unk,pubmedbert__text_concatenated__unk_rate,pubmedbert__text_concatenated__n_segments_at_128,pathologybert__text_section_tagged__n_tokens,pathologybert__text_section_tagged__n_unk,pathologybert__text_section_tagged__unk_rate,pathologybert__text_section_tagged__n_segments_at_128,pathologybert__text_concatenated__n_tokens,pathologybert__text_concatenated__n_unk,pathologybert__text_concatenated__unk_rate,pathologybert__text_concatenated__n_segments_at_128
BAH-P-0158,1,False,125,0,0.0,1,97,0,0.0,1,122,0,0.0,1,93,4,0.043010752688172046,1
BAH-P-0159,1,False,112,0,0.0,1,84,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-0160,1,False,99,0,0.0,1,71,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0161,1,False,94,0,0.0,1,66,0,0.0,1,93,0,0.0,1,64,4,0.0625,1
BAH-P-0162,1,True,104,0,0.0,1,76,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0163,1,False,132,0,0.0,2,104,0,0.0,1,123,2,0.016260162601626018,1,94,6,0.06382978723404255,1
BAH-P-0164,1,False,107,0,0.0,1,79,0,0.0,1,100,2,0.02,1,71,6,0.08450704225352113,1
BAH-P-0165,1,False,109,0,0.0,1,81,0,0.0,1,103,2,0.019417475728155338,1,74,6,0.08108108108108109,1
BAH-P-0166,1,False,123,0,0.0,1,95,0,0.0,1,117,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-0167,1,False,122,0,0.0,1,94,0,0.0,1,118,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-0168,1,False,168,0,0.0,2,137,0,0.0,2,156,0,0.0,2,124,4,0.03225806451612903,1
BAH-P-0169,1,False,136,0,0.0,2,108,0,0.0,1,127,0,0.0,1,98,4,0.04081632653061224,1
BAH-P-0170,1,False,132,0,0.0,2,104,0,0.0,1,124,0,0.0,1,95,4,0.042105263157894736,1
BAH-P-0171,1,False,122,0,0.0,1,94,0,0.0,1,115,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0172,1,False,114,0,0.0,1,86,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-0173,1,False,101,0,0.0,1,73,0,0.0,1,93,0,0.0,1,64,4,0.0625,1
BAH-P-0174,1,False,125,0,0.0,1,97,0,0.0,1,119,0,0.0,1,90,4,0.044444444444444446,1
BAH-P-0175,1,False,123,0,0.0,1,95,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0176,1,False,131,0,0.0,2,103,0,0.0,1,118,2,0.01694915254237288,1,89,6,0.06741573033707865,1
BAH-P-0177,1,False,107,0,0.0,1,79,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0178,1,False,100,0,0.0,1,72,0,0.0,1,93,0,0.0,1,64,4,0.0625,1
BAH-P-0179,1,False,91,0,0.0,1,63,0,0.0,1,88,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-0180,1,False,115,0,0.0,1,87,0,0.0,1,108,2,0.018518518518518517,1,79,6,0.0759493670886076,1
BAH-P-0181,1,False,115,0,0.0,1,87,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-0182,1,False,100,0,0.0,1,72,0,0.0,1,98,2,0.02040816326530612,1,69,6,0.08695652173913043,1
BAH-P-0183,1,False,119,0,0.0,1,91,0,0.0,1,115,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0184,1,False,96,0,0.0,1,68,0,0.0,1,93,2,0.021505376344086023,1,64,6,0.09375,1
BAH-P-0185,1,False,144,0,0.0,2,116,0,0.0,1,139,2,0.014388489208633094,2,110,6,0.05454545454545454,1
BAH-P-0186,1,False,131,0,0.0,2,103,0,0.0,1,128,0,0.0,1,99,4,0.04040404040404041,1
BAH-P-0187,1,False,127,0,0.0,1,99,0,0.0,1,119,0,0.0,1,90,4,0.044444444444444446,1
BAH-P-0188,1,False,125,0,0.0,1,97,0,0.0,1,112,2,0.017857142857142856,1,83,6,0.07228915662650602,1
BAH-P-0189,1,False,221,0,0.0,2,192,0,0.0,2,213,2,0.009389671361502348,2,182,6,0.03296703296703297,2
BAH-P-0190,1,False,124,0,0.0,1,96,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0191,1,False,99,0,0.0,1,71,0,0.0,1,93,0,0.0,1,64,4,0.0625,1
BAH-P-0192,1,False,105,0,0.0,1,77,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0193,1,False,116,0,0.0,1,88,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-0194,1,False,124,0,0.0,1,96,0,0.0,1,113,2,0.017699115044247787,1,84,6,0.07142857142857142,1
BAH-P-0195,1,False,124,0,0.0,1,97,0,0.0,1,121,0,0.0,1,92,4,0.043478260869565216,1
BAH-P-0196,1,False,119,0,0.0,1,91,0,0.0,1,112,2,0.017857142857142856,1,83,6,0.07228915662650602,1
BAH-P-0197,1,True,108,0,0.0,1,80,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0198,1,False,118,0,0.0,1,90,0,0.0,1,112,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-0199,1,False,111,0,0.0,1,87,0,0.0,1,106,4,0.03773584905660377,1,82,7,0.08536585365853659,1
BAH-P-0200,1,False,135,0,0.0,2,107,0,0.0,1,133,2,0.015037593984962405,2,104,6,0.057692307692307696,1
BAH-P-0201,1,False,91,0,0.0,1,63,0,0.0,1,88,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-0202,1,False,120,0,0.0,1,92,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0203,1,False,142,0,0.0,2,125,0,0.0,1,144,2,0.013888888888888888,2,126,5,0.03968253968253968,1
BAH-P-0204,1,False,126,0,0.0,1,98,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-0205,1,False,200,0,0.0,2,172,0,0.0,2,186,4,0.021505376344086023,2,157,8,0.050955414012738856,2
BAH-P-0206,1,False,109,0,0.0,1,81,0,0.0,1,105,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-0207,1,False,132,0,0.0,2,104,0,0.0,1,121,0,0.0,1,92,4,0.043478260869565216,1
BAH-P-0208,1,False,149,0,0.0,2,121,0,0.0,1,139,4,0.02877697841726619,2,110,8,0.07272727272727272,1
BAH-P-0209,1,False,110,0,0.0,1,82,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-0210,1,False,123,0,0.0,1,95,0,0.0,1,115,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0211,1,False,161,0,0.0,2,130,0,0.0,2,147,0,0.0,2,115,4,0.034782608695652174,1
BAH-P-0212,1,False,93,0,0.0,1,66,0,0.0,1,90,0,0.0,1,61,4,0.06557377049180328,1
BAH-P-0213,1,False,137,0,0.0,2,109,0,0.0,1,131,0,0.0,2,102,4,0.0392156862745098,1
BAH-P-0214,1,False,90,0,0.0,1,62,0,0.0,1,87,0,0.0,1,58,4,0.06896551724137931,1
BAH-P-0215,1,False,106,0,0.0,1,78,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0216,1,False,128,0,0.0,1,100,0,0.0,1,119,2,0.01680672268907563,1,90,6,0.06666666666666667,1
BAH-P-0217,1,False,121,0,0.0,1,93,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0218,1,False,103,0,0.0,1,75,0,0.0,1,100,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-0219,1,False,175,0,0.0,2,147,0,0.0,2,171,0,0.0,2,142,4,0.028169014084507043,2
BAH-P-0220,1,False,151,0,0.0,2,116,0,0.0,1,136,0,0.0,2,101,4,0.039603960396039604,1
BAH-P-0221,1,True,106,0,0.0,1,78,0,0.0,1,97,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-0222,1,False,114,0,0.0,1,90,0,0.0,1,105,0,0.0,1,81,3,0.037037037037037035,1
BAH-P-0223,1,False,104,0,0.0,1,76,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0224,1,False,108,0,0.0,1,80,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-0225,1,False,135,0,0.0,2,107,0,0.0,1,129,0,0.0,2,100,4,0.04,1
BAH-P-0226,1,False,124,0,0.0,1,96,0,0.0,1,115,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0227,1,False,129,0,0.0,2,101,0,0.0,1,121,4,0.03305785123966942,1,92,8,0.08695652173913043,1
BAH-P-0228,1,False,98,0,0.0,1,70,0,0.0,1,95,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-0229,1,False,134,0,0.0,2,106,0,0.0,1,129,0,0.0,2,100,4,0.04,1
BAH-P-0230,1,False,97,0,0.0,1,68,0,0.0,1,92,0,0.0,1,61,3,0.04918032786885246,1
BAH-P-0231,1,False,114,0,0.0,1,86,0,0.0,1,106,2,0.018867924528301886,1,77,6,0.07792207792207792,1
BAH-P-0232,1,False,146,0,0.0,2,118,0,0.0,1,137,0,0.0,2,108,4,0.037037037037037035,1
BAH-P-0233,1,True,116,0,0.0,1,88,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-0234,1,False,102,0,0.0,1,74,0,0.0,1,97,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-0235,1,False,196,0,0.0,2,165,0,0.0,2,182,2,0.01098901098901099,2,150,6,0.04,2
BAH-P-0236,1,False,122,0,0.0,1,94,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0237,1,False,97,0,0.0,1,69,0,0.0,1,97,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-0238,1,False,141,0,0.0,2,113,0,0.0,1,130,4,0.03076923076923077,2,101,8,0.07920792079207921,1
BAH-P-0239,1,False,110,0,0.0,1,82,0,0.0,1,97,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-0240,1,False,79,0,0.0,1,52,0,0.0,1,79,0,0.0,1,50,4,0.08,1
BAH-P-0241,1,False,103,0,0.0,1,75,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-0242,1,False,109,0,0.0,1,81,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-0243,1,False,120,0,0.0,1,92,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0244,1,False,106,0,0.0,1,79,0,0.0,1,105,2,0.01904761904761905,1,76,6,0.07894736842105263,1
BAH-P-0245,1,False,145,0,0.0,2,118,0,0.0,1,138,0,0.0,2,109,4,0.03669724770642202,1
BAH-P-0246,1,False,110,0,0.0,1,83,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-0247,1,False,97,0,0.0,1,70,0,0.0,1,94,0,0.0,1,65,4,0.06153846153846154,1
BAH-P-0248,1,False,164,0,0.0,2,136,0,0.0,2,152,0,0.0,2,123,4,0.032520325203252036,1
BAH-P-0249,1,False,134,0,0.0,2,104,0,0.0,1,130,2,0.015384615384615385,2,99,6,0.06060606060606061,1
BAH-P-0250,1,False,104,0,0.0,1,76,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0251,1,False,88,0,0.0,1,60,0,0.0,1,86,0,0.0,1,57,4,0.07017543859649122,1
BAH-P-0252,1,False,98,0,0.0,1,70,0,0.0,1,95,2,0.021052631578947368,1,66,6,0.09090909090909091,1
BAH-P-0253,1,False,154,0,0.0,2,126,0,0.0,1,148,2,0.013513513513513514,2,119,6,0.05042016806722689,1
BAH-P-0254,1,False,95,0,0.0,1,67,0,0.0,1,89,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-0255,1,False,132,0,0.0,2,104,0,0.0,1,116,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-0256,1,True,85,0,0.0,1,57,0,0.0,1,80,0,0.0,1,51,4,0.0784313725490196,1
BAH-P-0257,1,False,125,0,0.0,1,97,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-0258,1,False,111,0,0.0,1,82,0,0.0,1,110,0,0.0,1,80,4,0.05,1
BAH-P-0259,1,False,106,0,0.0,1,78,0,0.0,1,103,2,0.019417475728155338,1,74,6,0.08108108108108109,1
BAH-P-0260,1,False,113,0,0.0,1,85,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-0261,1,False,124,0,0.0,1,96,0,0.0,1,115,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0262,1,True,121,0,0.0,1,93,0,0.0,1,117,2,0.017094017094017096,1,88,6,0.06818181818181818,1
BAH-P-0263,1,False,99,0,0.0,1,71,0,0.0,1,92,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-0264,1,False,115,0,0.0,1,87,0,0.0,1,110,2,0.01818181818181818,1,81,6,0.07407407407407407,1
BAH-P-0265,1,False,110,0,0.0,1,82,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-0266,1,False,106,0,0.0,1,78,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0267,1,False,122,0,0.0,1,94,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-0268,1,False,110,0,0.0,1,82,0,0.0,1,106,2,0.018867924528301886,1,77,6,0.07792207792207792,1
BAH-P-0269,1,False,119,0,0.0,1,95,0,0.0,1,112,4,0.03571428571428571,1,88,7,0.07954545454545454,1
BAH-P-0270,1,False,232,0,0.0,2,201,0,0.0,2,221,4,0.01809954751131222,2,189,8,0.042328042328042326,2
BAH-P-0271,1,False,117,0,0.0,1,89,0,0.0,1,114,4,0.03508771929824561,1,85,8,0.09411764705882353,1
BAH-P-0272,1,False,112,0,0.0,1,86,0,0.0,1,108,2,0.018518518518518517,1,80,6,0.075,1
BAH-P-0273,1,False,122,0,0.0,1,90,0,0.0,1,121,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-0274,1,False,130,0,0.0,2,102,0,0.0,1,120,0,0.0,1,91,4,0.04395604395604396,1
BAH-P-0275,1,False,103,0,0.0,1,75,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0276,1,False,196,0,0.0,2,167,0,0.0,2,187,4,0.0213903743315508,2,157,8,0.050955414012738856,2
BAH-P-0277,1,False,131,0,0.0,2,103,0,0.0,1,119,2,0.01680672268907563,1,90,6,0.06666666666666667,1
BAH-P-0278,1,False,147,0,0.0,2,119,0,0.0,1,139,0,0.0,2,110,4,0.03636363636363636,1
BAH-P-0279,1,False,126,0,0.0,1,98,0,0.0,1,119,0,0.0,1,90,4,0.044444444444444446,1
BAH-P-0280,1,False,115,0,0.0,1,87,0,0.0,1,106,2,0.018867924528301886,1,77,6,0.07792207792207792,1
BAH-P-0281,1,False,103,0,0.0,1,75,0,0.0,1,89,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-0282,1,False,83,0,0.0,1,55,0,0.0,1,83,0,0.0,1,54,4,0.07407407407407407,1
BAH-P-0283,1,False,120,0,0.0,1,95,0,0.0,1,109,2,0.01834862385321101,1,84,5,0.05952380952380952,1
BAH-P-0284,1,False,128,0,0.0,1,100,0,0.0,1,117,2,0.017094017094017096,1,88,6,0.06818181818181818,1
BAH-P-0285,1,False,94,0,0.0,1,66,0,0.0,1,93,2,0.021505376344086023,1,64,6,0.09375,1
BAH-P-0286,1,False,118,0,0.0,1,90,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-0287,1,False,134,0,0.0,2,106,0,0.0,1,125,6,0.048,1,96,10,0.10416666666666667,1
BAH-P-0288,1,False,109,0,0.0,1,81,0,0.0,1,106,2,0.018867924528301886,1,77,6,0.07792207792207792,1
BAH-P-0289,1,False,102,0,0.0,1,74,0,0.0,1,100,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-0290,1,False,108,0,0.0,1,80,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0291,1,False,94,0,0.0,1,66,0,0.0,1,89,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-0292,1,False,128,0,0.0,1,100,0,0.0,1,119,6,0.05042016806722689,1,90,10,0.1111111111111111,1
BAH-P-0293,1,False,122,0,0.0,1,94,0,0.0,1,118,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-0294,1,False,125,0,0.0,1,99,0,0.0,1,127,2,0.015748031496062992,1,101,5,0.04950495049504951,1
BAH-P-0295,1,False,95,0,0.0,1,71,0,0.0,1,90,0,0.0,1,66,3,0.045454545454545456,1
BAH-P-0296,1,False,118,0,0.0,1,90,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-0297,1,False,102,0,0.0,1,74,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-0298,1,True,86,0,0.0,1,58,0,0.0,1,80,0,0.0,1,51,4,0.0784313725490196,1
BAH-P-0299,1,False,108,0,0.0,1,82,0,0.0,1,101,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0300,1,True,127,0,0.0,1,99,0,0.0,1,117,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-0301,1,False,124,0,0.0,1,96,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-0302,1,False,127,0,0.0,1,98,0,0.0,1,121,4,0.03305785123966942,1,91,8,0.08791208791208792,1
BAH-P-0303,1,False,107,0,0.0,1,79,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0304,1,False,135,0,0.0,2,107,0,0.0,1,131,0,0.0,2,102,4,0.0392156862745098,1
BAH-P-0305,1,False,105,0,0.0,1,77,0,0.0,1,95,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-0306,1,False,106,0,0.0,1,78,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-0307,1,False,81,0,0.0,1,60,0,0.0,1,80,2,0.025,1,58,4,0.06896551724137931,1
BAH-P-0308,1,False,142,0,0.0,2,112,0,0.0,1,143,0,0.0,2,112,4,0.03571428571428571,1
BAH-P-0309,1,False,148,0,0.0,2,120,0,0.0,1,142,3,0.02112676056338028,2,113,7,0.061946902654867256,1
BAH-P-0310,1,False,113,0,0.0,1,85,0,0.0,1,110,2,0.01818181818181818,1,81,6,0.07407407407407407,1
BAH-P-0311,1,False,107,0,0.0,1,79,0,0.0,1,97,0,0.0,1,68,3,0.04411764705882353,1
BAH-P-0312,1,False,141,0,0.0,2,113,0,0.0,1,126,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-0313,1,False,103,0,0.0,1,75,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-0314,1,False,131,0,0.0,2,103,0,0.0,1,125,2,0.016,1,96,6,0.0625,1
BAH-P-0315,1,False,134,0,0.0,2,108,0,0.0,1,133,0,0.0,2,105,4,0.0380952380952381,1
BAH-P-0316,1,False,121,0,0.0,1,95,0,0.0,1,113,2,0.017699115044247787,1,85,6,0.07058823529411765,1
BAH-P-0317,1,False,115,0,0.0,1,88,0,0.0,1,115,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0318,1,False,115,0,0.0,1,87,0,0.0,1,108,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-0319,1,False,107,0,0.0,1,79,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-0320,1,False,119,0,0.0,1,91,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-0321,1,False,94,0,0.0,1,66,0,0.0,1,87,0,0.0,1,58,4,0.06896551724137931,1
BAH-P-0322,1,False,119,0,0.0,1,91,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-0323,1,False,177,0,0.0,2,146,0,0.0,2,168,0,0.0,2,136,4,0.029411764705882353,2
BAH-P-0324,1,False,100,0,0.0,1,73,0,0.0,1,92,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-0325,1,False,107,0,0.0,1,79,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0326,1,False,95,0,0.0,1,67,0,0.0,1,92,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-0327,1,False,146,0,0.0,2,114,0,0.0,1,136,0,0.0,2,102,4,0.0392156862745098,1
BAH-P-0328,1,False,180,0,0.0,2,152,0,0.0,2,170,0,0.0,2,141,4,0.028368794326241134,2
BAH-P-0329,1,False,94,0,0.0,1,63,0,0.0,1,90,0,0.0,1,58,3,0.05172413793103448,1
BAH-P-0330,1,False,95,0,0.0,1,68,0,0.0,1,87,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-0331,1,False,87,0,0.0,1,59,0,0.0,1,85,0,0.0,1,56,4,0.07142857142857142,1
BAH-P-0332,1,False,107,0,0.0,1,83,0,0.0,1,97,0,0.0,1,73,3,0.0410958904109589,1
BAH-P-0333,1,False,90,0,0.0,1,62,0,0.0,1,85,0,0.0,1,56,4,0.07142857142857142,1
BAH-P-0334,1,False,110,0,0.0,1,82,0,0.0,1,100,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-0335,1,False,126,0,0.0,1,98,0,0.0,1,116,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-0336,1,False,108,0,0.0,1,80,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-0337,1,False,122,0,0.0,1,94,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-0338,1,False,155,0,0.0,2,127,0,0.0,1,145,6,0.041379310344827586,2,116,10,0.08620689655172414,1
BAH-P-0339,1,False,134,0,0.0,2,106,0,0.0,1,123,0,0.0,1,94,4,0.0425531914893617,1
BAH-P-0340,1,False,87,0,0.0,1,59,0,0.0,1,83,0,0.0,1,54,4,0.07407407407407407,1
BAH-P-0341,1,False,123,0,0.0,1,95,0,0.0,1,121,2,0.01652892561983471,1,92,6,0.06521739130434782,1
BAH-P-0342,1,False,148,0,0.0,2,120,0,0.0,1,141,2,0.014184397163120567,2,112,6,0.05357142857142857,1
BAH-P-0343,1,False,111,0,0.0,1,83,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-0344,1,False,125,0,0.0,1,97,0,0.0,1,124,0,0.0,1,95,4,0.042105263157894736,1
BAH-P-0345,1,False,122,0,0.0,1,94,0,0.0,1,120,0,0.0,1,91,4,0.04395604395604396,1
BAH-P-0346,1,False,111,0,0.0,1,83,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-0347,1,False,113,0,0.0,1,85,0,0.0,1,108,2,0.018518518518518517,1,79,6,0.0759493670886076,1
BAH-P-0348,1,False,100,0,0.0,1,72,0,0.0,1,97,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-0349,1,False,114,0,0.0,1,86,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-0350,1,False,106,0,0.0,1,78,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0351,1,False,125,0,0.0,1,97,0,0.0,1,118,1,0.00847457627118644,1,89,5,0.056179775280898875,1
BAH-P-0352,1,False,122,0,0.0,1,94,0,0.0,1,117,2,0.017094017094017096,1,88,6,0.06818181818181818,1
BAH-P-0353,1,False,108,0,0.0,1,80,0,0.0,1,103,2,0.019417475728155338,1,74,6,0.08108108108108109,1
BAH-P-0354,1,False,230,0,0.0,2,202,0,0.0,2,199,6,0.03015075376884422,2,170,10,0.058823529411764705,2
BAH-P-0355,1,False,123,0,0.0,1,95,0,0.0,1,117,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-0356,1,False,105,0,0.0,1,77,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0357,1,False,118,0,0.0,1,90,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-0358,1,False,137,0,0.0,2,109,0,0.0,1,127,2,0.015748031496062992,1,98,6,0.061224489795918366,1
BAH-P-0359,1,False,114,0,0.0,1,86,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-0360,1,False,104,0,0.0,1,83,0,0.0,1,96,2,0.020833333333333332,1,74,4,0.05405405405405406,1
BAH-P-0361,1,False,125,0,0.0,1,97,0,0.0,1,122,0,0.0,1,93,4,0.043010752688172046,1
BAH-P-0362,1,False,150,0,0.0,2,122,0,0.0,1,140,0,0.0,2,111,4,0.036036036036036036,1
BAH-P-0363,1,False,107,0,0.0,1,79,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0364,1,False,135,0,0.0,2,114,0,0.0,1,120,4,0.03333333333333333,1,98,6,0.061224489795918366,1
BAH-P-0365,1,False,108,0,0.0,1,80,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-0366,1,False,120,0,0.0,1,92,0,0.0,1,116,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-0367,1,False,99,0,0.0,1,71,0,0.0,1,93,0,0.0,1,64,4,0.0625,1
BAH-P-0368,1,False,104,0,0.0,1,76,0,0.0,1,100,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-0369,1,False,150,0,0.0,2,122,0,0.0,1,139,2,0.014388489208633094,2,110,6,0.05454545454545454,1
BAH-P-0370,1,False,78,0,0.0,1,54,0,0.0,1,76,0,0.0,1,52,3,0.057692307692307696,1
BAH-P-0371,1,False,120,0,0.0,1,92,0,0.0,1,110,2,0.01818181818181818,1,81,6,0.07407407407407407,1
BAH-P-0372,1,False,138,0,0.0,2,114,0,0.0,1,124,2,0.016129032258064516,1,100,5,0.05,1
BAH-P-0373,1,False,79,0,0.0,1,51,0,0.0,1,76,0,0.0,1,47,4,0.0851063829787234,1
BAH-P-0375,1,False,97,0,0.0,1,69,0,0.0,1,91,0,0.0,1,62,4,0.06451612903225806,1
BAH-P-0376,1,False,100,0,0.0,1,72,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-0377,1,False,106,0,0.0,1,78,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-0378,1,False,101,0,0.0,1,76,0,0.0,1,94,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-0379,1,False,108,0,0.0,1,82,0,0.0,1,102,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0380,1,False,109,0,0.0,1,81,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0381,1,False,130,0,0.0,2,102,0,0.0,1,120,0,0.0,1,91,4,0.04395604395604396,1
BAH-P-0382,1,True,95,0,0.0,1,67,0,0.0,1,88,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-0383,1,False,135,0,0.0,2,107,0,0.0,1,126,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-0384,1,False,122,0,0.0,1,94,0,0.0,1,114,2,0.017543859649122806,1,85,6,0.07058823529411765,1
BAH-P-0385,1,False,104,0,0.0,1,76,0,0.0,1,95,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-0386,1,False,129,0,0.0,2,101,0,0.0,1,125,0,0.0,1,96,4,0.041666666666666664,1
BAH-P-0387,1,False,119,0,0.0,1,91,0,0.0,1,111,6,0.05405405405405406,1,82,10,0.12195121951219512,1
BAH-P-0388,1,False,114,0,0.0,1,86,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-0389,1,False,130,0,0.0,2,102,0,0.0,1,127,2,0.015748031496062992,1,98,6,0.061224489795918366,1
